1103939,台北市大安區延吉街,25.038977,121.554837,1900,98.5,1,1,1,33,3,7,大樓,, ,19.29,,,,,
1103941,台北市文山區興隆路四段,24.99008,121.559342,3550,53.48,3,3,3,25,8,11,大樓,,西南,66.38,,,,,
1103977,台北市內湖區文湖街,25.0911737089757,121.559947430674,2050,59.54,2,2,1,3,3,7,大樓,,南,34.43,,,,,
1103980,台北市文山區軍功路,25.007569,121.567919,3680,62.56,4,2,3,28,,3,透天厝,,東南,58.82,,,,,
1105994,台北市士林區天母北路,25.119133,121.527066,6580,98.89,3,2,2,3,5,7,大樓,,南,66.54,,,,,
1106029,台北市士林區,25.078334,121.521964,4355,72.53,,,,0,10,14,大樓,,南,60.04,,,,,
1106030,台北市士林區,25.078614,121.521674,4700,78.27,3,2,2,0,10,14,大樓,,南,60.05,,,,,
1107117,台北市文山區萬盛街,25.0058064618189,121.542245873047,1590,86.32,1,1,1,0,2,8,大樓,,南,18.42,,,,,
1108466,台北市文山區政大一街,24.9865808870757,121.585933253967,2180,42.23,4,1,2,19,,5,大樓,,西北,51.62,,,,,
1108501,台北市中山區復興北路,25.057243,121.543906,2700,77.99,3,2,2,29,10,14,大樓,,東,34.62,,,,,
1108502,台北市中山區建國北路三段,25.067038,121.535886,1770,49.24,3,1,2,32,5,5,公寓,,西南,35.95,,,,,
1111130,台北市文山區景美街,24.99024,121.541481,5500,204.01,0,1,1,19,1,11,大樓,,西北,26.96,,,,,
1111145,台北市內湖區成功路五段,25.074465,121.606821,6280,84.08,4,2,2,14,3,13,大樓,,西,74.69,,,,,
1111163,台北市士林區中山北路七段,25.122587,121.534506,1568,50.71,3,2,1,37,4,5,公寓,,南,30.92,,,,,
1111195,台北市內湖區,25.084194633386,121.592053668772,4166,70.86,3,2,2,0,8,10,大樓,,西南,58.79,,,,,
1111198,台北市文山區,24.983404633386,121.564443668772,2500,74.14,,,,0,12,12,大樓,,南,33.72,,,,,
1113227,台北市松山區東興路,25.049664,121.565549,3280,78.83,4,2,2,30,5,5,公寓,,西,41.61,,,,,
1113230,台北市士林區承德路四段,25.080586,121.520468,2350,61.52,3,2,2,39,5,5,公寓,,南,38.2,,,,,
1114075,台北市北投區文林北路,25.108771,121.514456,1498,49.07,4,2,3,31,5,5,公寓,,東南,30.53,,,,,
1114293,台北市文山區萬美街二段,25.0049652173774,121.564073775177,2760,36.5,4,2,3,25,2,5,,,西北,75.61,,,,,
1115045,台北市信義區青雲街,25.019264633386,121.574933668772,8150,109.03,4,3,3,29,,3,,,東北,74.75,,,,,
1115046,台北市南港區研究院路二段,25.0472,121.615323,1398,41.14,3,2,1,30,5,5,公寓,,東,33.98,,,,,
1115047,台北市中正區,25.040845,121.529217,10666,131.65,4,2,3,0,6,12,大樓,,東,81.02,,,,,
1117260,台北市大安區和平東路二段,25.022014633386,121.540403668772,11100,110.1,4,2,2,5,3,7,大樓,,西,100.82,,,,,
1117328,台北市文山區汀州路四段,25.003584,121.535941,4530,89.65,3,2,2,4,1,22,大樓,,東,50.53,,,,,
1117336,台北市大安區安和路二段,25.025294,121.551266,11000,109.16,3,2,2,6,11,13,大樓,,北,100.77,,,,,
1119155,台北市北投區奇岩段一小段191.,25.13237674,121.50294925,3200,87.19,2,1,1,0,1,5,大樓,, ,36.7,,,,,
1119432,台北市文山區木新路三段,24.979713,121.553121,2250,106.58,1,1,1,39,1,4,公寓,,東,21.11,,,,,
1119481,台北市文山區木新路三段,24.9828939,121.563885,2150,127.37,1,1,1,39,1,4,公寓,,北,16.88,,,,,
1119763,台北市大安區敦化南路一段,25.04274,121.547886,4380,117.84,3,2,1.5,50,4,4,公寓,,南,37.17,,,,,
1119775,台北市大安區信義路三段,25.029268,121.539223,3300,86.91,3,2,2,29,4,18,大樓,,北,37.97,,,,,
1119840,台北市中山區雙城街,25.0639802515574,121.525208457672,2050,84.22,0,1,1,1,5,11,大樓,,北,24.34,,,,,
1119845,台北市中山區北安路,25.0804109585108,121.548712169312,2980,80.15,4,2,2,33,2,5,公寓,,東,37.18,,,,,
112112,台北市北投區文林北路,25.1094011084831,121.513006314171,1650,69.47,2,1,2,17,4,11,大樓,,東北,23.75,,,,,
1122241,台北市內湖區成功路五段,25.0749086819673,121.607631169311,2500,67.71,1,2,1,17,1,14,大樓,,西,36.92,,,,,
1122253,台北市內湖區內湖路三段,25.085654633386,121.591753668772,1150,77.49,3,0,3,36,5,5,公寓,, ,14.84,,,,,
1122257,台北市大同區赤峰街,25.053356,121.519771,2380,118.17,2,2,1,8,5,7,大樓,,南,20.14,,,,,
1122267,台北市大同區承德路三段,25.070373,121.518244,649,80.82,0,1,1,8,4,11,大樓,,東,8.03,,,,,
1122308,台北市中山區北安路,25.08149,121.549411,1750,86.46,0,2,1,19,5,5,大樓,,北,20.24,,,,,
1122315,台北市信義區福德街,25.038074633386,121.585323668772,1680,65.29,3,2,1,38,4,4,公寓,, ,25.73,,,,,
1125041,台北市文山區木新路三段,24.981434633386,121.562273668772,5680,55.74,5,2,3,24,2,5,大樓,,南,101.9,,,,,
1128078,台北市信義區松山路,25.040614633386,121.578153668772,998,87.7,1,1,1,22,4,17,大樓,,西,11.38,,,,,
1128131,台北市北投區稻香路,25.1432342594739,121.489107575394,1980,53.33,1,2,1,7,1,5,大樓,, ,37.13,,,,,
1128150,台北市信義區信義路五段,25.033917,121.573886,2385,93.86,1,1,1,8,19,19,大樓,,西,25.41,,,,,
1128151,台北市北投區文林北路,25.108794,121.514571,1460,47.82,3,1,3,31,5,5,公寓,,東南,30.53,,,,,
1130376,台北市北投區東華街二段,25.116426,121.514523,3720,78.95,3,1,2,1,2,12,大樓,,西南,47.12,,,,,
1131751,台北市內湖區,25.090761,121.559528,8001,71.99,4,2,2,0,7,11,大樓,,西,111.14,,,,,
1132727,台北市松山區八德路二段,25.047255,121.54746365975,3600,86.89,3,2,2,37,3,5,公寓,,南,41.43,,,,,
